Filename: C:\Program Files\Exelis\ENVI51\classic\data\can_tmr.img
Dims: Full Scene (256,000 points)

Basic Stats	  Min	  Max	     Mean	    Stdev
           	   36	   1740	 245789	  0.6797	 96.0113
           	   37	   2727	 248516	  1.0652	 97.0766
           	   38	   1081	 249597	  0.4223	 97.4988
           	   39	   1838	 251435	  0.7180	 98.2168
           	   40	    733	 252168	  0.2863	 98.5031
           	   41	   1270	 253438	  0.4961	 98.9992
           	   42	    467	 253905	  0.1824	 99.1816
           	   43	    775	 254680	  0.3027	 99.4844
           	   44	    286	 254966	  0.1117	 99.5961
           	   45	    383	 255349	  0.1496	 99.7457
           	   46	    138	 255487	  0.0539	 99.7996
           	   47	    219	 255706	  0.0855	 99.8852
           	   48	     69	 255775	  0.0270	 99.9121
           	   49	     92	 255867	  0.0359	 99.9480
           	   50	     30	 255897	  0.0117	 99.9598
           	   51	     38	 255935	  0.0148	 99.9746
           	   52	      9	 255944	  0.0035	 99.9781
           	   53	     12	 255956	  0.0047	 99.9828
           	   54	      4	 255960	  0.0016	 99.9844
           	   55	     13	 255973	  0.0051	 99.9895
           	   56	      1	 255974	  0.0004	 99.9898
           	   57	     10	 255984	  0.0039	 99.9938
           	   58	      5	 255989	  0.0020	 99.9957
           	   59	      5	 255994	  0.0020	 99.9977
           	   60	      1	 255995	  0.0004	 99.9980
           	   61	      1	 255996	  0.0004	 99.9984
           	   62	      0	 255996	  0.0000	 99.9984
           	   63	      2	 255998	  0.0008	 99.9992
           	   64	      0	 255998	  0.0000	 99.9992
           	   65	      1	 255999	  0.0004	 99.9996
           	   66	      0	 255999	  0.0000	 99.9996
           	   67	      0	 255999	  0.0000	 99.9996
           	   68	      0	 255999	  0.0000	 99.9996
           	   69	      0	 255999	  0.0000	 99.9996
           	   70	      0	 255999	  0.0000	 99.9996
           	   71	      0	 255999	  0.0000	 99.9996
           	   72	      0	 255999	  0.0000	 99.9996
           	   73	      0	 255999	  0.0000	 99.9996
           	   74	      0	 255999	  0.0000	 99.9996
           	   75	      0	 255999	  0.0000	 99.9996
           	   76	      0	 255999	  0.0000	 99.9996
           	   77	      0	 255999	  0.0000	 99.9996
           	   78	      0	 255999	  0.0000	 99.9996
           	   79	      0	 255999	  0.0000	 99.9996
           	   80	      0	 255999	  0.0000	 99.9996
           	   81	      0	 255999	  0.0000	 99.9996
           	   82	      0	 255999	  0.0000	 99.9996
           	   83	      0	 255999	  0.0000	 99.9996
           	   84	      0	 255999	  0.0000	 99.9996
           	   85	      0	 255999	  0.0000	 99.9996
           	   86	      0	 255999	  0.0000	 99.9996
           	   87	      0	 255999	  0.0000	 99.9996
           	   88	      0	 255999	  0.0000	 99.9996
           	   89	      0	 255999	  0.0000	 99.9996
           	   90	      0	 255999	  0.0000	 99.9996
           	   91	      0	 255999	  0.0000	 99.9996
           	   92	      0	 255999	  0.0000	 99.9996
           	   93	      0	 255999	  0.0000	 99.9996
           	   94	      0	 255999	  0.0000	 99.9996
           	   95	      0	 255999	  0.0000	 99.9996
           	   96	      0	 255999	  0.0000	 99.9996
           	   97	      0	 255999	  0.0000	 99.9996
           	   98	      0	 255999	  0.0000	 99.9996
           	   99	      0	 255999	  0.0000	 99.9996
           	  100	      1	 256000	  0.0004	100.0000
